name,betweenesscentrality,closnesscentrality,clustering,degree,eccentricity,eigencentrality,harmonicclosnesscentrality,weighted degree,pagerank,Spotify ID,Cluster,profile
Northlane,0.0,0.07074035177917117,0.0,1,15,2.981323086997572e-06,977.3311660561213,2,2.6185902376335222e-05,3qyg72RGnGdF521zMU02u9,5,1A 2B 3A 4A
Rufus Wainwright,0.0,0.0789022727931987,0.0,1,13,1.3367493084539873e-05,1092.0687534687268,4,4.2696923043078656e-05,2PfBzriIMRsCXPDtSy9vg8,5,1A 2B 3A 4A
Sean Pen,0.0,0.0001003789304624959,0.0,1,2,2.085521544730148e-13,1.5,2,5.3312580535296295e-05,5uZuqQS46MwVGHA4DGFh5q,1,1A 2A 3A 4A
Rad Cat,0.0,0.09590087827225915,0.0,1,14,0.0026035423190877926,1369.8743978244459,2,2.3419924284063593e-05,4wrWMxa1wnZX5ZDhV6qk6f,4,1A 2B 3A 4A
Beepcode,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2iLqNi0LBJuqKtncYpwh29,1,1A 2A 3A 4A
The Plastic Ono Band,0.0,0.08285984096868568,0.0,1,14,4.308956309927318e-05,1162.9469807969867,52,0.00018843127471239983,4m2kfAHEnK7Z7qLGxeWtro,5,1A 2B 3A 4A
Firebeatz,2.3588267806802343e-06,0.09547393478899051,0.0,2,14,0.0016879475136334582,1365.4517787768273,4,3.12414963214637e-05,53YSn9tHwGJ6bq5P0gGoYo,4,1A 2B 3A 4A
TWICE,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7n2Ycct7Beij7Dj7meI4X0,1,1A 2A 3A 4A
Odds & Ends,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,23FYYNa8Uy5MFu0RDqu1db,1,1A 2A 3A 4A
Beardyman,0.0,0.07074035177917117,0.0,1,15,2.981323086997572e-06,977.3311660561213,2,2.6185902376335222e-05,6lITXT7V1VIC7nwlgh8ycO,5,1A 2B 3A 4A
Jon B.,0.0,0.08717699806059964,0.0,1,13,0.00029607340762244106,1225.771736596764,2,2.232999945841128e-05,3SRJWVa6lZnqRHOyAHmDrX,4,1A 2B 3A 4A
Balduin,0.0,0.0006217017628644908,0.0,3,2,9.42010937955481e-10,8.5,16,7.807844199643439e-05,6vSMEdD0kY3g9AaqUGeMMv,1,1A 2A 3A 4A
The Four Sharps,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4M849NJPLo3cbGxTXpzoAX,1,1A 2A 3A 4A
Quavo,0.0011286405370726893,0.11510993027940145,0.12857142857142856,21,13,0.07966943455101293,1731.4192474192607,86,0.00025195903915240403,0VRj0yCOv2FXJNP47XQnx5,0,1A 2B 3A 4A
Sounds Of Blackness,1.1336274333213664e-08,0.00015056839569374387,0.0,4,1,4.1710430894602953e-13,2.0,12,0.00018206702065354108,0a0l3QVhfMwQNAO4wPAmP9,1,1A 2A 3A 4A
Inaya Day,0.0001417773562418335,0.07902637478388568,0.0,4,15,3.0330756092154092e-05,1109.2734459984397,8,4.59766551928766e-05,0Uh7PxwmTPlbP3TbwBG41h,5,1A 2B 3A 4A
2016 Love Songs,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6yvwy8jLdLGCDdUlTs0Mw8,1,1A 2A 3A 4A
Jameston Thieves,0.0,0.06334664018581855,0.0,1,16,2.57219958069527e-07,871.6776376401116,2,4.161754844319554e-05,6PX9H0VMD5HjAL03EIlr3V,2,1A 2B 3A 4A
Engelbert Humperdinck with Beverley Knight,0.0,0.07103754412758699,0.0,3,13,1.2049495395998807e-06,977.0789793539338,6,5.300969486102714e-05,0q4ehHGDu6HQNZmGysjTaY,5,1A 2B 3A 4A
Fordare,0.0,0.0710676879661507,0.0,1,16,6.209390689766875e-06,984.6275488400044,2,3.487974760815713e-05,2Qj11yyRc7U3DBLKI5HAoi,2,1A 2B 3A 4A
101 Strings Orchestra & Guitars,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6mR1Q5iiddPZPMQL4qX6Ko,1,1A 2A 3A 4A
Florian Paetzold,0.0,0.07682208749632677,0.0,1,15,1.097271201072612e-05,1069.732656232625,4,3.573875833059736e-05,1Yin8sYvH575rfGH0Q9KlH,5,1A 2B 3A 4A
No Love,0.0,0.00017207816650713584,0.0,1,2,1.8085084207260097e-12,2.5,2,2.3503751284552373e-05,200F9BFHNxrvVuEabCsT8m,1,1A 2A 3A 4A
DJ Brad,0.0,0.0647150497682822,0.0,1,15,6.746704609162143e-07,895.3390276389991,2,3.4828758076077145e-05,3npRmXHz4EOOF53hfpytnL,2,1A 2B 3A 4A
Nine Days,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,306JHpIRGVaQd6OltnOzUO,1,1A 2A 3A 4A
Stokley Williams,0.0,0.06555580260497357,0.0,1,14,1.0121243114679239e-06,900.5743478743177,2,3.555729770644992e-05,4y5yBsggfkrMG1diutRXsk,5,1A 2B 3A 4A
Spyder Turner,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1WY9RIHsINGWgV7Ne3D8gx,1,1A 2A 3A 4A
Million Dolla Moe,0.0,0.08081871431951909,0.0,3,15,0.00023887859814072763,1140.3658341658358,6,5.1751829833119815e-05,57hhRG9drz9i1GQjQVz38s,5,1A 2B 3A 4A
Tommy James,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7eRORqxEbt7ftbaaWP0k5v,1,1A 2A 3A 4A
Garc,0.0,0.0002634946924640518,0.0,3,3,2.1163678509800715e-11,3.833333333333333,90,0.0002253673224109193,3vSEwn6qcwdyVOsEj3Gpfp,1,1A 2A 3A 4A
Salt-N-Pepa,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7wqtxqI3eo7Gn1P7SpP6cQ,1,1A 2A 3A 4A
Loudiene,0.0,0.09569734462768917,0.0,1,14,0.0072683419743244295,1390.7613025863448,2,2.150440536048452e-05,3YsbVu6Ags4koKoPKFcvhE,4,1A 2B 3A 4A
Ilkay Sencan,0.0,0.07821270258309981,0.0,1,15,3.0559902544588975e-05,1086.2000333000074,2,2.8748259186014488e-05,5deLgmgAEgy8UHOfJ9Dj8w,5,1A 2B 3A 4A
Big Dawg,0.0,0.07528294896521324,0.0,1,15,1.238748583290387e-05,1044.8988899988515,10,5.060941289837114e-05,03kKjpDPORsmkfAvdsK9vs,5,1A 2B 3A 4A
The Smashing Pumpkins,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,40Yq4vzPs9VNUrIBG5Jr2i,1,1A 2A 3A 4A
101 Strings Orchestra,0.0033231281327995403,0.06702242567567711,0.0,35,14,1.8904491157724184e-06,961.3799200798877,396,0.0011703975764790664,1sLpCr5xThZkGHLw4H0mNE,5,1A 2B 3A 4A
Alberto D'Alfonso,0.0,7.528419784687193e-05,0.0,1,1,3.8539929246407986e-14,1.0,2,6.76186294373235e-05,0M1GtDN2nanlgjh0N9zRvu,1,1A 2A 3A 4A
Z.Z. Hill,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1gdaEBrH99AfhsiQNbaSBp,1,1A 2A 3A 4A
Shelea Frazier,0.0,0.0002834228624823414,0.0,1,3,1.3305441130719637e-11,4.166666666666666,2,2.7433384057108537e-05,1BBYAmPgaEZULmtBI9kvcn,1,1A 2A 3A 4A
Linda Jones,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7erYZsfekXYGWvup1bnkUZ,1,1A 2A 3A 4A
MK,0.0,0.08695499813970954,0.0,1,14,0.00020696942443521586,1225.997702297726,2,2.8112223328400198e-05,4lOnrbXtu7sJJ15Y6OmRcC,4,1A 2B 3A 4A
Conor Maynard,0.0,0.09440781687219714,0.0,1,13,0.0006826468437679427,1343.1582445332917,4,3.181245924181687e-05,6mU8ucezzms5I2kNH6HNlu,4,1A 2B 3A 4A
Slim Harpo,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,36hwOoNPgnsKnhoMBYpJrJ,1,1A 2A 3A 4A
AlunaGeorge,9.719147124099723e-05,0.09174084591274309,0.0,3,14,0.000544534760060219,1310.0193112443535,8,6.269408132917735e-05,2VAnyOxzJuSAj7XIuEOT38,4,1A 2B 3A 4A
Bachata Heightz,0.0,0.08224945183126756,0.0,1,14,0.00014489657058070892,1155.4036546786601,4,4.574554772366031e-05,5zvRX0y0JYtGOmGJwLwyIL,5,1A 2B 3A 4A
Stacy Adams,0.0,0.07906723640476669,0.0,1,15,0.00014974655174944564,1112.9389943389886,2,2.8535059752177836e-05,1lCxBbdYWFGg5Dk195pNsj,5,1A 2B 3A 4A
Idina Menzel,0.00013727250512966647,0.08784985162375002,0.0,5,12,0.000154093663188732,1226.0086219336483,16,9.887802312421508e-05,73Np75Wv2tju61Eo9Zw4IR,4,1A 2B 3A 4A
Zoe Nash,0.0,0.0953367707505037,0.0,1,14,0.0016404604306538605,1366.1132867133322,8,4.4926109545247944e-05,1yFie7615gesdLbvVVpYU5,4,1A 2B 3A 4A
Baby Bash,0.00558384042413277,0.1035558934651483,0.003952569169960474,25,12,0.005349757164739462,1505.4968975469494,288,0.0010152026248204185,12PSlydMSjEHzSCj9X5qv7,0,1A 2B 3A 4A
Hit Crew Masters,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2NuPFDndwjELCXN6CzFwEB,1,1A 2A 3A 4A
Gravediggaz,1.1336274333213664e-08,0.00015056839569374387,0.0,4,1,4.171043089460296e-13,2.0,18,0.00018206702065354108,5NIhgQ08PBzMux08ndi8Ae,1,1A 2A 3A 4A
Jordan Fisher,0.0,0.06909218941059311,0.0,1,15,1.7115667571372605e-06,951.9431762681369,2,3.109096465962662e-05,60wslYioiBcxSTInM4nIy2,5,1A 2B 3A 4A
Audrey Napoleon,0.0,7.528419784687193e-05,0.0,1,1,3.853992924640798e-14,1.0,2,6.76186294373235e-05,5IDqJro387wT83pKwZaOM4,1,1A 2A 3A 4A
Gilberto Gil,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,6,0.00012484282504543226,7oEkUINVIj1Nr3Wnj8tzqr,1,1A 2A 3A 4A
Guitar Tribute Players,3.4008822999640994e-08,0.00022585259354061582,0.0,3,1,1.3029705358788096e-12,3.0,96,0.00012484282504543226,3AoiBjr0pSGswX96XxEgH7,1,1A 2A 3A 4A
Chanté Moore,0.0003098203775267294,0.05945312997205457,0.0,7,15,5.8263112863389874e-08,815.8922938172709,26,0.0002925521218643467,77OlE8SkEHDkJczfswzDFo,2,1A 2B 3A 4A
Serenity Music Ensamble,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0m0AvTmgy4ZXhQEQ4cDnm9,1,1A 2A 3A 4A
Pérola,0.0,0.0002463846474988536,0.0,1,2,7.900612503966633e-12,3.5,2,4.3775214600611485e-05,34Gw52pP6ExWNrH6U6fpeO,1,1A 2A 3A 4A
Billy Gilman,7.747209879318219e-05,0.08406598966839955,0.0,4,14,0.00038154706958106225,1179.9129259629387,8,9.068895836175772e-05,6OqQbeNe7Pi7Zi7SNTi9ko,5,1A 2B 3A 4A
Tatu,0.0,0.0005089211774448543,0.0,1,2,2.553986889428007e-10,7.0,2,2.283309714161063e-05,7yhRUp1m94EmlkPRw7VoVQ,1,1A 2A 3A 4A
Skan,0.0,0.08400575177960762,0.0,1,14,9.759983655143243e-05,1188.4493728493815,2,2.687967393020932e-05,7z8fkGpUDt6eb6fyysRTH9,5,1A 2B 3A 4A
Eden xo,0.0,0.09028542702494756,0.0,3,14,0.0015071542275393662,1289.7380702631083,6,4.2151203457185836e-05,4ZEHm819BPEhaYNeC2LLeI,4,1A 2B 3A 4A
Manuela Ciunna,0.0,7.528419784687193e-05,0.0,1,1,3.853992924640798e-14,1.0,6,6.76186294373235e-05,3sNxdVVD4ogyRJsMpdAGo4,1,1A 2A 3A 4A
Edisio Alejandro,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,3cZy0CORsB4m28RylTPRck,1,1A 2A 3A 4A
Waka Flocka Flame,0.009207978969637402,0.11755694932003584,0.009899105273177233,105,13,0.15216638451597017,1818.00853313355,1336,0.0038115307381064757,6f4XkbvYlXMH0QgVRzW0sM,0,1A 2B 3A 4A
Lee Greenwood,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,3g229vTyhsdwm9SO2p1FPL,1,1A 2A 3A 4A
Sasi Naz,0.0,0.00022585259354061582,0.0,1,3,4.855416935740616e-12,3.333333333333333,2,2.8614714268434208e-05,3cHM8bIDGDgNKL4Weru1yn,1,1A 2A 3A 4A
Charlie Alan,0.0,0.07124331658307842,0.0,1,13,1.4306904661862327e-06,989.2049728049288,2,2.911035078098019e-05,6AGFa3BHqXhCIvwJLDEJMG,5,1A 2B 3A 4A
On the Town Orchestra (1960),0.0,0.06918324861334917,0.0,1,15,3.219680551763277e-06,966.8617299366904,26,6.62913520738537e-05,3CU74e2MBCPm4MH9veaVVW,5,1A 2B 3A 4A
Gerard Presencer,0.0,0.00011292629677030791,0.0,3,3,5.752883717087482e-13,1.8333333333333333,54,0.00010497576409057211,5A8UenAZRv51yZVv13nFQo,1,1A 2A 3A 4A
Shaur A,0.0,0.0001003789304624959,0.0,1,2,2.0855215447301471e-13,1.5,2,5.3312580535296295e-05,2zJkdu4WVxXeTEMXpvmWbv,1,1A 2A 3A 4A
Mark Mollica,0.0,7.528419784687193e-05,0.0,1,1,3.8539929246407986e-14,1.0,2,6.76186294373235e-05,4EcUGYKCjJO2sXL4c4KqEr,1,1A 2A 3A 4A
Loudery,0.0,0.00028376351496128653,0.0,1,2,1.4385786663377296e-11,4.0,2,3.951240607519979e-05,5BsFbzYrxh82pqwdEgBxii,1,1A 2A 3A 4A
Utopia,0.0,0.05776387093725807,0.0,1,16,9.942146473628955e-09,794.8995185369968,68,0.00023422387838236542,2AVt92RJvypZ6WIvhNyTej,2,1A 2B 3A 4A
Ana Brown,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5EV5QQllEzU1ttP42JM0PU,1,1A 2A 3A 4A
Susan Christie,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2HrnWNplSXSbwjlRdcDQkB,1,1A 2A 3A 4A
Max Larson,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5crESKsCDvJNfBME7nttz9,1,1A 2A 3A 4A
The Flag,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6wI6QHfiNjI4t2UsAu9q2r,1,1A 2A 3A 4A
Paula Fernandes,0.0015098310640055388,0.08539476544837643,0.005847953216374269,21,13,7.21966406471812e-05,1202.5748307248418,184,0.0008657745452209075,1nca3OA1kKCpP6aPJcBL92,4,1A 2B 3A 4A
Olivia Newton-John,0.000247900692387014,0.08711653645489031,0.0,4,12,6.265469889562308e-05,1222.8665223665391,114,0.00015946966051881006,4BoRxUdrcgbbq1rxJvvhg9,4,1A 2B 3A 4A
SAKIMA,0.0,0.09440781687219714,0.0,1,13,0.0006826468437679427,1343.1582445332917,2,2.3126944303238558e-05,2tg1rWk2rWaltTk0baRjRu,4,1A 2B 3A 4A
Daniel Tashian,0.0,0.05876079810466856,0.0,1,16,2.303950448904371e-08,803.502476689958,2,2.894090223534335e-05,4RldQHPp4l6UV78DAvf5qz,2,1A 2B 3A 4A
Sexy Music Lounge Club,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5e429LILLxle8fKtVyf1FT,1,1A 2A 3A 4A
Jennifer Warnes,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1BwHztAQKypBuy5WBEdJnG,1,1A 2A 3A 4A
The Gemma Sharples Quartet,0.0,0.08634445805015177,0.0,1,14,0.00016453988379123554,1221.6328754578967,2,2.569737623380427e-05,1dwD6O3Ch5CkseMsRqXzNb,4,1A 2B 3A 4A
Jane Krakowski,0.0,0.07124331658307842,0.0,1,13,1.4306904661862327e-06,989.2049728049288,2,2.911035078098019e-05,7Eb5SuBHafZ7rSw3wwS5lO,5,1A 2B 3A 4A
Mark Ronson,0.0,0.08291062729271174,0.0,1,14,0.00027141162850439625,1160.5100760350867,4,3.694903352720333e-05,3hv9jJF3adDNsBSIQDqcjp,5,1A 2B 3A 4A
Malcolm Arnold,0.0,0.07520246343133835,0.0,3,13,9.211243328313286e-06,1047.526653901607,120,0.00016964489090589137,5kM4H3hu2dxxk9erCAZA2e,5,1A 2B 3A 4A
24 Hours,0.0,0.09011886155115259,0.0,1,14,0.0021827878614334487,1296.7268148518458,2,2.015291457580881e-05,79VWogIj5RsCeScrJIRzdQ,4,1A 2B 3A 4A
Vicki Sue Robinson,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,25pwh5JrKHzLv2FTPSvoqa,1,1A 2A 3A 4A
Martha Davis,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,108,0.00012484282504543226,2ioCVuqjcRCoQPhEYY0kmg,1,1A 2A 3A 4A
James Hart,0.0,0.07774417670056438,0.0,1,13,8.091327099634934e-06,1081.0704129203796,2,2.6904893377778624e-05,7EEz8argPRkpyE5cFJpyi5,5,1A 2B 3A 4A
The Rattles,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,12,0.00012484282504543226,6VDJhsw3KX07OGVC6XONz2,1,1A 2A 3A 4A
Demarkus Lewis,0.0,0.0694647312863035,0.0,3,15,1.388615511337128e-06,957.6338938838541,24,0.00011570343104855548,68fzfWiT3Mlyy93zT2mnyl,5,1A 2B 3A 4A
Soft Cell,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6aq8T2RcspxVOGgMrTzjWc,1,1A 2A 3A 4A
FlexB,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1BkGeGrbRHYd8Wg2lQqJqR,1,1A 2A 3A 4A
Trixie Mattel,0.0,0.08029287513998658,0.0,1,14,2.6940399783957474e-05,1122.0790154289982,2,2.843430901148139e-05,33hAj1SghVYxDAxZxNDcyc,5,1A 2B 3A 4A
Jiang Zi Long,0.0,0.04746381659590867,0.0,1,17,1.5422504186942172e-10,643.4606772312753,2,3.472275274643756e-05,5stei6WPMck5LcqQAjZ3he,2,1A 2B 3A 4A
Tony Humphries,0.0,7.528419784687193e-05,0.0,1,1,3.853992924640798e-14,1.0,2,6.76186294373235e-05,3H8qk6ngZWWvpFBDiYJiFw,1,1A 2A 3A 4A
Mocedades,0.00015493286131203115,0.0712823025893156,0.0,5,13,1.243460825311516e-06,983.5623126872666,30,0.00018005005049089387,4Sm7JCttzWMwHJtb3UJ8SY,5,1A 2B 3A 4A
Originally Performed By Ricochet,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,614XD7DrIJG3X6Rktgp0EV,1,1A 2A 3A 4A
Tamika Dunning,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,3GeBBpVc2j5sdqQnVhT5VB,1,1A 2A 3A 4A
Marty Balin,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,48,0.00012484282504543226,1LPqJnojL09mceIxcFwXLx,1,1A 2A 3A 4A
Cing Crane,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6Fl3mlJ0wElp3T1BfXnejN,1,1A 2A 3A 4A
Street People,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7Krwyhy4UqmQbOtYaZTiiW,1,1A 2A 3A 4A
Christopher Martin,0.0,0.08746751578604407,0.0,1,15,0.0002976087859064674,1242.4565268065567,4,3.82036537974432e-05,3dXC1YPbnQPsfHPVkm1ipj,4,1A 2B 3A 4A
Israel Novaes,0.0,0.08770089045100946,0.0,1,12,0.00015052712212924323,1222.4874098124435,2,2.2192822721485e-05,3hWuWrOOgSCDkP5iqEHxMy,4,1A 2B 3A 4A
Chad Jay,0.0,0.06298475662171978,0.0,1,16,1.804104302916228e-07,864.1910714285447,2,3.7522028776179963e-05,4BWKmxJ76VVq99MSKL6jGd,2,1A 2B 3A 4A
The Tymes,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0a1BmEq1mZ5ufKMC2fsziR,1,1A 2A 3A 4A
Tommy Roe,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,6,0.00012484282504543226,7t4XHvWfj0XtEB8SNFeALw,1,1A 2A 3A 4A
Kim Carnes,0.0,0.07255877227588778,0.0,1,14,1.6684033110585673e-06,1006.2541708291226,2,3.4539371449173424e-05,5PN2aHIvLEM98XIorsPMhE,5,1A 2B 3A 4A
Shurwayne Winchester,0.0,0.08171628275457322,0.0,3,14,0.00010168560163847176,1147.4011655011682,6,5.603204136269121e-05,2dqzb4OvhCxwr9ogGBEsQx,5,1A 2B 3A 4A
Julian Jordan,0.0,0.09117009642421216,0.0,1,14,0.0006181019824331386,1294.051526251567,4,3.108117652935292e-05,2vUCVkeZjzDcaoX4gagHdV,4,1A 2B 3A 4A
Jay Rock,0.0004203788495458997,0.11079824874009489,0.1,18,13,0.043419740880813296,1629.5331363081636,148,0.0003150129289974213,28ExwzUQsvgJooOI0X1mr3,0,1A 2B 3A 4A
Sugar Bear Trio,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4hCH0oFyXRMk2yRFNMJIU5,1,1A 2A 3A 4A
Z-Ro,7.296509792742554e-05,0.09396390087514912,0.3333333333333333,5,14,0.0019058867564591736,1350.9347874348289,56,0.0001902219564043428,6MrdwyCIKbpXmTKQBlG3uq,0,1A 2B 3A 4A
The Music Bakery,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0BSFvurxA6MY9EX5NqJftu,1,1A 2A 3A 4A
John Farnham,0.0,0.07450469876195467,0.0,3,13,3.19235530444018e-06,1028.416749916703,306,0.00021644571594839161,1QxaPWG1POM8Ul6WwsHq4y,5,1A 2B 3A 4A
Voices,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,6,0.00012484282504543226,1Kqk8LVDQyGbp0Sz4bem4y,1,1A 2A 3A 4A
Don P.,0.0,0.10283526241211753,0.0,1,13,0.019041981637991912,1512.6148823399199,2,1.955235732581664e-05,6ENTLdO88VFhGJb9xkjTGU,4,1A 2B 3A 4A
Abriel,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4WcQahGhoay7RqFKie0jeh,1,1A 2A 3A 4A
Camila Cabello,0.0008582472905893059,0.10500593568271428,0.022222222222222223,12,13,0.0187054421033531,1538.0811882562286,54,0.00018014779561749715,4nDoRrQiYLoBzwC5BhVJzF,0,1A 2B 3A 4A
Lunare Project,0.0,0.0704272974980843,0.0,3,15,1.4794154096507103e-06,976.3083527583128,6,3.3544264599304716e-05,6ceKb9iXOgSKOQZq5ZegDr,5,1A 2B 3A 4A
Tchavalito,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7vT3UmkRhxq8NK6vhPjJJy,1,1A 2A 3A 4A
Audra Mae,0.0,0.08332311797576006,0.0,1,14,0.0002192244122827916,1170.3497585747718,2,2.7969412823580177e-05,21jPcGkRtUofRVCC8cWHPS,5,1A 2B 3A 4A
JDVBBS,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0L3XkomBvssh9KUEdWD578,1,1A 2A 3A 4A
Jerry Douglas,0.0,0.07297428852512308,0.0,1,13,2.635719292306611e-06,1011.6688616938142,2,2.8969483768993696e-05,4YgACLaoEjPl4kVZ5WmBN9,5,1A 2B 3A 4A
Blackxicano,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,6,0.00012484282504543226,5ShoqHYqA8q36T7sNM3oKY,1,1A 2A 3A 4A
Uzee the Bovvaking,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5fJpdLXs4uVYXCd13BE72B,1,1A 2A 3A 4A
101 Strings Orchestra & Trumpet,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0NYQwzQ58DzwUYFeFTRh3N,1,1A 2A 3A 4A
Wicced,0.0,0.10417549272109333,1.0,2,13,0.02712039683365428,1538.1398823399184,4,2.4117568376041697e-05,3j7jqA6401OHzn05Y6uIS6,3,1A 2B 3B 4A
Mekon,0.0,0.0003212125774799869,0.0,1,2,2.4581118410067644e-11,4.5,2,4.2583043858775886e-05,6JS3eHTZvK2oh4TfnMTHWI,1,1A 2A 3A 4A
Jackie Lee,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2RCUsqvkr4V8v3fUJd7UbW,1,1A 2A 3A 4A
Jack McManus,0.0,0.09543507474986655,0.0,1,13,0.0011477913418400686,1354.9720612721096,6,3.5652106257108245e-05,5FZhjOOsYjcshzz1tEAjZ9,4,1A 2B 3A 4A
Talib Kweli,0.0018633363892461775,0.1012018763777755,0.004329004329004329,24,14,0.010152170842330277,1495.495429570474,222,0.0008936021745215352,0lEssBAxQl2In4RpaB1C2Y,0,1A 2B 3A 4A
KIDS SEE GHOSTS,0.0001556589359194627,0.10294060790718353,0.0,6,13,0.012334916120916055,1488.7077755578173,24,0.0001331947504317803,2hPgGN4uhvXAxiXQBIXOmE,4,1A 2B 3A 4A
Diamond Rio,0.00015493286131203115,0.08227061543290835,0.0,5,14,9.338424047501432e-05,1150.796980796984,14,0.0001512196718202363,0svyIX7Xu3DVMkrOtB88i6,5,1A 2B 3A 4A
CID,0.0010133967451292343,0.09999911318293003,0.007352941176470588,19,13,0.0017049239057512586,1433.5125374626007,112,0.0006034291049602119,4FCzCS0KEgb0rgySWINItO,4,1A 2B 3A 4A
RAC,0.0,0.07067070166489504,0.0,1,15,1.6178362979471135e-06,978.7875013874577,2,2.703237705711279e-05,02AtoTVMuLkKhZsH89ULcL,5,1A 2B 3A 4A
Michael Franks,0.0,7.528419784687193e-05,0.0,1,1,3.853992924640798e-14,1.0,2,6.76186294373235e-05,0AVE7rDx4X9w0pW1XlN1om,1,1A 2A 3A 4A
The Korgis,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,69zRcOlNdSZ17VfIZe4VU3,1,1A 2A 3A 4A
Pomo,0.0,0.0639443803817467,0.0,1,15,7.711653672823316e-07,875.8221306471022,2,4.165057958034754e-05,6YtlR8MLfO6azxwOKAvEi3,2,1A 2B 3A 4A
The Execs,0.0,0.00017207816650713584,0.0,1,2,2.7152835864543962e-12,2.5,2,3.2420936615488046e-05,51t8iNAfrqHtmBjXy7BkWx,1,1A 2A 3A 4A
Them,0.0,0.07446526242842269,0.0,3,13,4.064262592586753e-06,1033.0232073481598,12,5.7766426039789285e-05,5BaHqGtf6UAZnHfqdPaTDA,5,1A 2B 3A 4A
Capleton,0.0006661185383572762,0.08728517421345193,0.0,10,13,0.0002690306925189938,1227.7237567987884,44,0.0003211588929546676,21J3YJTyq1biE3SvSNjzuf,4,1A 2B 3A 4A
